2023-05-04 12:35:43 WARN  LogUtil:23 - HTML ERROR: 404, URL: /api/listState, descr: 
2023-05-04 12:36:08 INFO  MeteoApplication:13 - Application started
2023-05-04 12:49:58 INFO  MeteoApplication:13 - Application started
2023-05-04 12:50:14 INFO  MeteoApplication:13 - Application started
2023-05-04 12:59:13 INFO  MeteoApplication:13 - Application started
2023-05-04 12:59:20 INFO  LogUtil:11 - Measurement (Paris, 2023-05-04T11:27:47.639464840) has been edited
2023-05-04 13:00:15 INFO  MeteoApplication:13 - Application started
2023-05-04 13:00:17 INFO  LogUtil:11 - Measurement (Paris, 2023-05-04T11:27:47.639464840) has been edited
2023-05-04 13:00:55 INFO  LogUtil:11 - Measurement (Prague, 2023-05-04T11:27:47.639464840) has been edited
2023-05-04 13:04:07 INFO  MeteoApplication:13 - Application started
2023-05-04 13:04:19 INFO  LogUtil:11 - Measurement (Paris, 2023-05-04T11:27:47.639464840) has been edited
2023-05-04 13:04:34 INFO  LogUtil:11 - Measurement (Paris, 2023-05-04T11:27:47.639464840) has been delted
2023-05-04 13:08:35 INFO  MeteoApplication:13 - Application started
2023-05-04 13:09:00 INFO  MeteoApplication:13 - Application started
2023-05-04 13:52:40 INFO  MeteoApplication:13 - Application started
2023-05-04 13:53:03 WARN  LogUtil:23 - HTML ERROR: 500, URL: /api/statsMeasurement, descr: 
2023-05-04 13:53:37 INFO  MeteoApplication:13 - Application started
2023-05-04 13:53:42 WARN  LogUtil:23 - HTML ERROR: 500, URL: /api/statsMeasurement, descr: 
2023-05-04 13:54:06 INFO  MeteoApplication:13 - Application started
2023-05-04 13:54:07 WARN  LogUtil:23 - HTML ERROR: 500, URL: /api/statsMeasurement, descr: 
2023-05-04 13:55:07 INFO  MeteoApplication:13 - Application started
2023-05-04 13:55:08 WARN  LogUtil:23 - HTML ERROR: 500, URL: /api/statsMeasurement, descr: 
2023-05-04 13:56:41 INFO  MeteoApplication:13 - Application started
2023-05-04 13:56:46 WARN  LogUtil:23 - HTML ERROR: 500, URL: /api/statsMeasurement, descr: 
2023-05-04 13:57:13 WARN  LogUtil:23 - HTML ERROR: 500, URL: /api/statsMeasurement, descr: 
2023-05-04 13:58:49 INFO  MeteoApplication:13 - Application started
2023-05-04 13:58:54 WARN  LogUtil:23 - HTML ERROR: 500, URL: /api/statsMeasurement, descr: 
2023-05-04 13:59:11 INFO  MeteoApplication:13 - Application started
2023-05-04 13:59:17 WARN  LogUtil:23 - HTML ERROR: 500, URL: /api/statsMeasurement, descr: 
2023-05-04 13:59:36 INFO  MeteoApplication:13 - Application started
2023-05-04 14:00:11 INFO  MeteoApplication:13 - Application started
2023-05-04 14:00:47 INFO  MeteoApplication:13 - Application started
2023-05-10 04:49:05 INFO  MeteoApplication:13 - Application started
2023-05-10 04:49:59 INFO  MeteoApplication:13 - Application started
2023-05-10 04:56:44 INFO  MeteoApplication:13 - Application started
2023-05-10 05:00:15 INFO  MeteoApplication:13 - Application started
2023-05-10 05:19:51 INFO  MeteoApplication:13 - Application started
2023-05-10 05:27:52 INFO  MeteoApplication:13 - Application started
2023-05-10 06:50:51 INFO  MeteoApplication:13 - Application started
2023-05-10 06:51:09 ERROR LogUtil:19 - Exception: Entered town: Enum not found in weather API., StackTrace: [Ljava.lang.StackTraceElement;@49aaf19d
2023-05-10 06:51:16 ERROR LogUtil:19 - Exception: InputStream resource [resource loaded through InputStream] cannot be resolved to absolute file path, StackTrace: [Ljava.lang.StackTraceElement;@22143b1f
2023-05-10 06:51:16 WARN  LogUtil:23 - HTML ERROR: 404, URL: /favicon.ico, descr: 
2023-05-10 06:52:03 INFO  MeteoApplication:13 - Application started
2023-05-10 06:53:27 INFO  MeteoApplication:13 - Application started
2023-05-10 06:53:38 ERROR LogUtil:19 - Exception: InputStream resource [resource loaded through InputStream] cannot be resolved to absolute file path, StackTrace: [Ljava.lang.StackTraceElement;@7b1e25d9
2023-05-10 06:54:00 INFO  MeteoApplication:13 - Application started
2023-05-10 06:54:05 ERROR LogUtil:19 - Exception: InputStream resource [resource loaded through InputStream] cannot be resolved to absolute file path, StackTrace: [Ljava.lang.StackTraceElement;@7071693a
2023-05-10 07:16:32 INFO  MeteoApplication:13 - Application started
2023-05-10 07:28:09 INFO  MeteoApplication:13 - Application started
2023-05-10 07:50:01 INFO  MeteoApplication:13 - Application started
2023-05-10 07:57:11 INFO  MeteoApplication:13 - Application started
2023-05-10 07:57:44 INFO  MeteoApplication:13 - Application started
2023-05-10 08:04:05 INFO  MeteoApplication:13 - Application started
2023-05-10 08:57:42 INFO  LogUtil:11 - City Paris has been added
2023-05-10 09:03:37 INFO  LogUtil:11 - City Paris has been added
2023-05-10 09:03:38 INFO  LogUtil:11 - Measurement (Paris, 2023-05-10T09:03:38.068871500) has been added
2023-05-10 09:51:03 INFO  LogUtil:11 - City Paris has been added
2023-05-10 09:51:03 INFO  LogUtil:11 - Measurement (Paris, 2023-05-10T09:51:03.336720233) has been added
2023-05-10 09:51:03 INFO  LogUtil:11 - City Paris has been edited
2023-05-10 10:04:38 INFO  LogUtil:11 - City Paris has been added
2023-05-10 10:04:38 INFO  LogUtil:11 - Measurement (Paris, 2023-05-10T10:04:38.139436504) has been added
2023-05-10 10:04:38 INFO  LogUtil:11 - City Paris has been edited
2023-05-10 10:04:52 INFO  LogUtil:11 - City Paris has been added
2023-05-10 10:04:52 INFO  LogUtil:11 - Measurement (Paris, 2023-05-10T10:04:52.528238977) has been added
2023-05-10 10:04:52 INFO  LogUtil:11 - City Paris has been edited
2023-05-10 10:06:05 INFO  LogUtil:11 - City Paris has been added
2023-05-10 10:06:05 INFO  LogUtil:11 - Measurement (Paris, 2023-05-10T10:06:05.559777532) has been added
2023-05-10 10:06:05 INFO  LogUtil:11 - City Paris has been edited
